0,2,135,100,500,0.812125,0.812412,0.81291,0.812846,0.813308,0.813767,0.81377,0.814386,0.814788,0.814897,0.815633,0.815975,0.816223,0.817038,0.817331,0.81774,0.818593,0.818857,0.819437,0.820288,0.820553,0.821301,0.822115,0.822417,0.823316,0.824067,0.824443,0.825465,0.826138,0.826621,0.827725,0.828318,0.828936,0.830082,0.83061,0.831376,0.832515,0.832995,0.833912,0.835002,0.835464,0.836521,0.837523,0.837999,0.839172,0.840055,0.840578,0.841829,0.842574,0.843172,0.844454,0.845054,0.845746,0.847002,0.847459,0.848252,0.849424,0.849746,0.85063,0.851661,0.851857,0.852801,0.853644,0.8537,0.854637,0.85531,0.854326,0.856622,0.856331,0.856511,0.857228,0.856898,0.856872,0.857321,0.856558,0.856331,0.856316,0.854989,0.854437,0.853711,0.851635,0.850514,0.848709,0.845566,0.843422,0.839936,0.835111,0.831078,0.824801,0.816995,0.809268,0.797838,0.783992,0.768261,0.74573,0.717426,0.681308,0.629369,0.558876,0.460801,0.322143,0.151707,0.0142245,0.0483156,0.274264,0.518845,0.689032,0.791952,0.836273,0.842837,0.784175,0.207755,0.742682,0.941709,0.984908,0.990888,0.99072,0.99778,0.996348,0.995379,0.998989,0.99696,0.996619,0.998899,0.996877,0.997078,0.99856,0.996695,0.997283,0.998172,0.996521,0.997354,0.997756,0.996341,0.997294,0.997279,0.996104,0.997075,0.996703,0.995769,0.996676,0.996009,0.995283,0.996006,0.99503,0.994518,0.995204,0.993745,0.993355,0.993823,0.992607,0.992331,0.992349,0.991018,0.990809,0.990517,0.989132,0.988945,0.98834,0.986936,0.98672,0.985812,0.984416,0.98412,0.982922,0.981546,0.981115,0.979648,0.978303,0.977717,0.976066,0.974832,0.974074,0.97205,0.970411,0.969242,0.968439,0.965429,0.958739,0.954303,0.951765,0.94939,0.946606,0.944927,0.942866,0.940468,0.939069,0.937019,0.934832,0.933534,0.931406,0.929372,0.928081,0.925845,0.92394,0.922589,0.920246,0.918451,0.91699,0.914549
0,2,115,90,475,0.799768,0.798385,0.797771,0.798478,0.796905,0.796785,0.797229,0.795618,0.795938,0.796036,0.794539,0.795202,0.794918,0.793672,0.794551,0.793901,0.793011,0.793964,0.793009,0.792542,0.793429,0.792268,0.792242,0.792943,0.791697,0.792086,0.792508,0.791308,0.792047,0.792136,0.791109,0.792096,0.79184,0.791093,0.792209,0.791638,0.791251,0.792366,0.791547,0.791561,0.792552,0.791581,0.791997,0.792761,0.79175,0.792529,0.792988,0.792058,0.793125,0.793236,0.792497,0.793751,0.793509,0.793056,0.794376,0.793813,0.793711,0.794969,0.79415,0.794429,0.795503,0.794519,0.795172,0.795954,0.794912,0.795892,0.796298,0.79531,0.796533,0.79651,0.795682,0.797033,0.796564,0.795981,0.797321,0.796421,0.796139,0.797313,0.796032,0.796063,0.796905,0.795323,0.795606,0.795903,0.794223,0.795182,0.794712,0.792392,0.793186,0.792137,0.789832,0.790465,0.788473,0.786056,0.786269,0.783129,0.780484,0.779876,0.775359,0.772189,0.770159,0.763794,0.759516,0.755106,0.74601,0.73938,0.730839,0.717076,0.705324,0.688891,0.665631,0.641721,0.607525,0.56061,0.503132,0.420041,0.305194,0.162162,0.0249638,0.03633,0.293572,0.602401,0.807578,0.909562,0.951637,0.980467,0.989581,0.983973,0.994318,0.990004,0.974767,0.990094,0.973138,0.92807,0.86889,0.667499,0.964795,0.944002,0.973872,0.975156,0.961074,0.974573,0.97151,0.964067,0.973518,0.969364,0.965648,0.97293,0.968475,0.967206,0.972901,0.968506,0.968962,0.973328,0.969214,0.970911,0.974103,0.970431,0.973015,0.975183,0.97209,0.975251,0.976427,0.973828,0.977337,0.977912,0.975552,0.979167,0.979223,0.978271,0.981788,0.981223,0.98095,0.984169,0.983167,0.983538,0.986355,0.985068,0.986014,0.988342,0.986913,0.988341,0.990118,0.988676,0.990481,0.991674,0.990334,0.992394,0.992996,0.991853,0.994041,0.99407,0.993179,0.995295,0.994717,0.994247,0.996909,0.993979,0.991534,0.992155
1,0,120,130,505,0.00398805,0.0041526,0.00429581,0.00439093,0.00445849,0.00454864,0.00469606,0.00488804,0.0050752,0.00521605,0.00531542,0.00542145,0.00558297,0.00580506,0.00604344,0.00624386,0.00639174,0.00652716,0.00671026,0.00696728,0.00726582,0.00754279,0.00776152,0.00794669,0.00816469,0.00846512,0.0088353,0.00920997,0.00952918,0.00979405,0.0100691,0.0104272,0.0108842,0.0113824,0.0118407,0.0122278,0.0125944,0.0130325,0.0135946,0.0142451,0.0148884,0.0154529,0.0159585,0.0165047,0.0171862,0.0180073,0.0188725,0.0196656,0.0203528,0.021017,0.0217901,0.0227349,0.0237805,0.024771,0.0255922,0.026268,0.0269402,0.0277394,0.0286557,0.029522,0.0301338,0.0304094,0.0304537,0.0304642,0.0305508,0.030623,0.0304491,0.0298489,0.028862,0.0277427,0.0267718,0.0260358,0.0253641,0.0244933,0.0233334,0.0221104,0.0212414,0.0210226,0.0213864,0.0219642,0.0224612,0.0230738,0.0245848,0.0279557,0.0335962,0.0407727,0.0475996,0.0517252,0.0513851,0.0462428,0.0375464,0.027529,0.0184137,0.0115712,0.00722911,0.00476873,0.00331552,0.00223638,0.00130887,0.000586719,0.000161652,1.98179E-05,5.72039E-05,0.000179434,0.000369051,0.000665145,0.00109227,0.00161571,0.00216437,0.00269419,0.00322883,0.0038385,0.00457604,0.00542728,0.00631949,0.0071808,0.00800112,0.00884449,0.00980317,0.010929,0.0121937,0.0135072,0.0147835,0.016016,0.0173211,0.018928,0.0211112,0.024082,0.0278688,0.0322333,0.036675,0.0405508,0.0432871,0.0445985,0.0446007,0.0437477,0.0426122,0.0416236,0.0409057,0.0402963,0.0395195,0.0383891,0.036913,0.03525,0.033573,0.0319517,0.0303402,0.0286643,0.0269278,0.0252496,0.0238033,0.0227103,0.0219724,0.0214927,0.0211612,0.0209334,0.020839,0.0209199,0.0211559,0.0214408,0.0216321,0.021632,0.021435,0.0211061,0.0207103,0.0202532,0.0196792,0.0189262,0.0179861,0.0169219,0.015827,0.0147636,0.0137309,0.0126906,0.0116238,0.0105731,0.00963261,0.00889559,0.00840325,0.00813443,0.00804088,0.00809454,0.00830555,0.00869782,0.00926716,0.00996238,0.0107087,0.0114545,0.0122014,0.0129897,0.0138515,0.0147717,0.0156903,0.0165468,0.0173281,0.0180779,0.0188587,0.0196954,0.0205503,0.0213501
0,1,100,95,515,0.00433222,0.00443338,0.00453285,0.0046297,0.00472657,0.0048279,0.00493685,0.00505314,0.00517327,0.00529303,0.00541057,0.00552779,0.00564915,0.00577861,0.00591689,0.00606095,0.00620602,0.00634876,0.00648925,0.00663171,0.00680639,0.00697956,0.00714148,0.0073304,0.00750595,0.00768942,0.00787509,0.008069,0.00827476,0.00849204,0.00871704,0.00894551,0.00917608,0.00941166,0.00965781,0.00991918,0.010197,0.0104903,0.0107948,0.0110844,0.0113976,0.0117311,0.012041,0.0124052,0.0127866,0.0131808,0.0135846,0.0140004,0.0144361,0.0148998,0.0153956,0.0159214,0.0164714,0.0170418,0.0176349,0.0182599,0.0189284,0.0196483,0.0204206,0.0212411,0.0221071,0.0230232,0.0240032,0.0250659,0.0262285,0.0275018,0.0288912,0.0304039,0.0320553,0.0338687,0.0358617,0.0380172,0.0402365,0.0422989,0.0439146,0.0449797,0.0458052,0.0468987,0.0485833,0.0509304,0.053889,0.0573952,0.0614279,0.0660316,0.0713139,0.0774215,0.084506,0.0926988,0.102105,0.112779,0.12468,0.139155,0.156054,0.17736,0.201584,0.229364,0.261001,0.296181,0.33381,0.372051,0.408952,0.442358,0.466904,0.472514,0.45145,0.406395,0.34833,0.288559,0.234131,0.187903,0.15021,0.1202,0.0965616,0.0778959,0.0629572,0.050806,0.0408431,0.0327205,0.0261983,0.0210098,0.0167858,0.0131214,0.00969784,0.00638526,0.00324914,0.000445116,-0.0019335,-0.00393379,-0.00561081,-0.00658529,-0.00529415,0.00179388,0.0199079,0.0512409,0.0779316,0.0388039,0.0654812,0.0991821,0.127673,0.18379,0.166086,0.137716,0.109912,0.0857014,0.0658063,0.0500217,0.0377217,0.0281634,0.0206842,0.0147927,0.0101682,0.00660948,0.0039748,0.00214339,0.00100266,0.000452639,0.000418343,0.000848573,0.00168971,0.00285237,0.00419414,0.00553648,0.00677678,0.00842683,0.0122164,0.0159154,0.0187634,0.0274734,0.0294329,0.030899,0.0322731,0.0336379,0.0350329,0.0364564,0.0378737,0.0392447,0.0405539,0.0418199,0.0430793,0.0443583,0.0456523,0.0469308,0.0481619,0.0493404,0.050496,0.051671,0.0528855,0.0541243,0.0553506,0.0565338,0.0576714,0.0587906,0.0599273,0.0610977,0.0622858,0.0634558,0.0645803,0.0656621,0.066734,0.0678337
0,0,110,90,500,0.00680932,0.00698203,0.00715983,0.00733007,0.00750884,0.0077064,0.00790486,0.00809795,0.00830595,0.00853211,0.00875568,0.00897812,0.00922188,0.00948257,0.00973845,0.00999942,0.0102906,0.010602,0.0109048,0.0111995,0.0115037,0.0118227,0.0121623,0.0125354,0.012935,0.0133391,0.0137535,0.0142001,0.0146718,0.0151505,0.0156525,0.0162005,0.0167773,0.0173641,0.0179857,0.018664,0.0193747,0.0200983,0.020862,0.0216899,0.0225721,0.0235104,0.0245289,0.0256254,0.0267802,0.0280128,0.0293592,0.0308137,0.0323635,0.0340454,0.0358978,0.0379089,0.0400806,0.0424731,0.0451301,0.0480446,0.0512471,0.0548285,0.0588452,0.063317,0.0683363,0.0740598,0.0805951,0.0880389,0.0966033,0.106568,0.118167,0.131675,0.147539,0.166259,0.188244,0.213866,0.243414,0.276612,0.312015,0.346545,0.37518,0.391441,0.38967,0.368332,0.331418,0.286328,0.240181,0.197647,0.160938,0.130543,0.105879,0.0859632,0.069936,0.0570945,0.046743,0.0382943,0.0313973,0.0257899,0.021164,0.0172857,0.0140688,0.0114214,0.00918314,0.00726688,0.00568088,0.00437885,0.00326097,0.00231485,0.0015806,0.0010182,0.000579694,0.000332877,0.000356837,0.000659576,0.00136162,0.00270177,0.00454618,0.00609538,0.00648403,0.00563579,0.00424755,0.00300762,0.00211231,0.00146912,0.00101202,0.000721885,0.000553839,0.000466594,0.000451602,0.000500015,0.000593358,0.000727895,0.000907019,0.0011207,0.00136047,0.00163446,0.0019469,0.00228554,0.00264508,0.00303938,0.00347568,0.00393927,0.00442348,0.0049533,0.00554879,0.00618486,0.00683649,0.00753962,0.00832309,0.0091213,0.0099328,0.0110625,0.0129118,0.0153965,0.0178798,0.0199146,0.0217482,0.0238072,0.0260298,0.0281163,0.0301244,0.0323067,0.0345907,0.0367342,0.0388038,0.0410046,0.0432307,0.0452652,0.0472071,0.0492292,0.0511673,0.0528122,0.0542992,0.055744,0.0568632,0.0574376,0.0577435,0.0580757,0.0583501,0.0586029,0.0591525,0.0596698,0.0589211,0.056291,0.0528707,0.0501424,0.0482277,0.0463523,0.0443777,0.0427864,0.0416124,0.040462,0.0393365,0.0385462,0.0380307,0.0375041,0.0370323,0.0368372,0.0368014,0.0367094,0.0366741,0.0368583,0.0371106,0.0372757
1,0,120,130,490,0.00442752,0.00452277,0.00460864,0.00471644,0.00486253,0.00503378,0.00519856,0.00533427,0.00544759,0.00556949,0.00572893,0.00592755,0.00613776,0.00632632,0.00648361,0.006633,0.00681162,0.00703855,0.00729779,0.00755147,0.00777262,0.00796952,0.00818008,0.00844006,0.00875214,0.00908271,0.00939035,0.00966221,0.00992692,0.0102318,0.0106028,0.0110217,0.0114402,0.0118219,0.0121749,0.0125476,0.0129893,0.0135078,0.0140615,0.0145937,0.0150819,0.01556,0.0160929,0.0167222,0.0174301,0.0181515,0.0188288,0.0194622,0.0201135,0.0208571,0.0217159,0.0226386,0.0235377,0.0243614,0.0251387,0.0259571,0.0268891,0.0279244,0.0289683,0.0299098,0.0307072,0.0314195,0.0321532,0.0329645,0.0337957,0.0345026,0.0349562,0.0351388,0.0351542,0.0351382,0.0351396,0.0350675,0.034757,0.0341052,0.0331698,0.0321454,0.0312268,0.0304659,0.0297405,0.0288713,0.0278006,0.0266882,0.025832,0.025463,0.0255738,0.0259365,0.0263301,0.0268213,0.0278665,0.0300975,0.0338638,0.0388045,0.0437472,0.0470636,0.0473372,0.0439978,0.0375836,0.0294965,0.0214008,0.0145891,0.00962472,0.0063751,0.00432705,0.00295206,0.00192406,0.00113302,0.000573903,0.000236849,7.44958E-05,3.56418E-05,0.000103989,0.000295392,0.000619302,0.00104725,0.00152225,0.00200145,0.00249139,0.00304081,0.00369527,0.00445284,0.00526133,0.00606109,0.0068366,0.00763115,0.0085096,0.00950049,0.0105682,0.011642,0.0126791,0.0137057,0.014798,0.0160132,0.0173355,0.0186925,0.0200481,0.021503,0.0233093,0.0257524,0.0289476,0.0326767,0.0363849,0.0393719,0.0410876,0.0413708,0.0404966,0.0390102,0.037449,0.0361144,0.0350089,0.0339466,0.0327418,0.0313465,0.0298657,0.0284654,0.0272574,0.0262434,0.0253474,0.0244957,0.0236801,0.0229587,0.0224042,0.0220427,0.0218316,0.0216871,0.0215362,0.0213521,0.0211515,0.0209605,0.0207803,0.020578,0.0203066,0.0199353,0.0194655,0.0189232,0.0183366,0.0177164,0.017055,0.0163413,0.0155788,0.0147932,0.0140253,0.0133168,0.0126998,0.0121941,0.011813,0.0115679,0.0114686,0.0115193,0.0117145,0.0120392,0.0124732,0.0129956,0.0135882,0.0142354,0.0149241,0.015643,0.0163832,0.0171377,0.0178997,0.0186619
1,1,125,115,500,0.00155203,0.00158239,0.00160865,0.00164472,0.00169572,0.00175257,0.00180133,0.00183771,0.00187172,0.00191754,0.00197887,0.00204495,0.0021016,0.00214603,0.00218999,0.00224794,0.00232209,0.00239992,0.00246705,0.00252223,0.00257908,0.00265236,0.00274273,0.00283582,0.00291696,0.00298658,0.00306031,0.00315334,0.00326469,0.00337796,0.00347808,0.00356725,0.00366345,0.00378245,0.00392157,0.00406204,0.00418821,0.00430424,0.00443085,0.00458473,0.00476135,0.00493914,0.00510155,0.00525487,0.00542316,0.00562451,0.00585241,0.00608177,0.00629451,0.00649916,0.0067239,0.00698887,0.00728528,0.00758331,0.00786205,0.00813184,0.00842555,0.00876587,0.0091409,0.0095135,0.00985669,0.0101802,0.0105206,0.0109019,0.0113064,0.0116839,0.0119944,0.0122404,0.0124578,0.0126703,0.0128524,0.0129399,0.0128798,0.0126732,0.0123692,0.0120139,0.0116052,0.0111,0.0104696,0.00974901,0.00902823,0.0083899,0.00785227,0.00737556,0.00692823,0.00654702,0.0063259,0.00633886,0.00657433,0.00695739,0.00745193,0.00814519,0.0092178,0.0108104,0.0129205,0.0154732,0.0185637,0.0226735,0.0285998,0.0369959,0.0477279,0.0594689,0.0698864,0.0764409,0.0774121,0.0726,0.0633298,0.051802,0.0401903,0.0299682,0.0217253,0.0154023,0.0106688,0.00718783,0.004693,0.00295738,0.00177105,0.000965498,0.000442966,0.000162065,8.78264E-05,0.000160182,0.000316045,0.000538178,0.000868722,0.00136012,0.00200976,0.00275956,0.00359081,0.00464562,0.00625059,0.00877162,0.0123617,0.0167708,0.0213698,0.0254059,0.0283402,0.0300625,0.030861,0.031193,0.031425,0.031702,0.0319943,0.0322361,0.0324307,0.0326516,0.0329693,0.0333854,0.0338342,0.0342421,0.0345856,0.034897,0.0352205,0.0355639,0.0358876,0.0361392,0.0362953,0.0363759,0.0364195,0.0364453,0.0364376,0.0363625,0.0362008,0.0359646,0.0356866,0.0353925,0.0350824,0.0347367,0.0343391,0.0338948,0.0334286,0.0329664,0.0325171,0.032071,0.0316142,0.0311457,0.0306818,0.0302451,0.0298485,0.0294886,0.0291528,0.0288347,0.0285415,0.02829,0.0280929,0.027949,0.0278449,0.0277663,0.0277088,0.0276788,0.0276839,0.027721,0.0277734,0.0278187,0.0278413,0.0278389,0.0278168,0.027775,0.0276992,0.0275648
0,2,110,60,510,0.781081,0.779593,0.780574,0.78034,0.779176,0.7804,0.77974,0.779029,0.780317,0.779312,0.779134,0.780311,0.779093,0.779464,0.780377,0.779108,0.779986,0.780523,0.779379,0.780662,0.780766,0.779905,0.781367,0.781135,0.780709,0.782345,0.781661,0.781752,0.783304,0.782364,0.78301,0.784316,0.783274,0.784451,0.785378,0.784408,0.786033,0.786497,0.785772,0.787712,0.787684,0.787363,0.789444,0.788955,0.78916,0.791189,0.79033,0.79113,0.792909,0.791819,0.793224,0.794569,0.793425,0.795375,0.796138,0.795137,0.797505,0.797581,0.79692,0.799509,0.798851,0.798701,0.801258,0.79987,0.800357,0.802564,0.800505,0.80167,0.803138,0.800503,0.802073,0.802728,0.799297,0.801484,0.799825,0.795782,0.797515,0.792516,0.786275,0.785669,0.772712,0.759382,0.743428,0.692166,0.593134,0.203646,0.842671,0.964518,0.939081,0.924142,0.906725,0.901204,0.895331,0.890024,0.889565,0.885603,0.885169,0.885545,0.882274,0.884873,0.88458,0.882105,0.887177,0.884949,0.883792,0.891157,0.885678,0.887221,0.89745,0.885317,0.894116,0.91291,0.866674,0.537266,0.859216,0.907855,0.885434,0.89218,0.90471,0.89359,0.900629,0.906379,0.899405,0.906597,0.909118,0.904768,0.911763,0.912346,0.910007,0.91653,0.915878,0.915191,0.921036,0.919635,0.920339,0.925351,0.923033,0.925273,0.929518,0.927612,0.930287,0.933545,0.931949,0.935136,0.937526,0.936358,0.939932,0.941411,0.940748,0.944505,0.945245,0.945186,0.9489,0.948982,0.949551,0.953041,0.952661,0.953871,0.956976,0.956292,0.958072,0.96068,0.95986,0.962133,0.964162,0.963378,0.966048,0.967441,0.966795,0.969819,0.970409,0.969767,0.972641,0.972709,0.972673,0.975591,0.975173,0.975598,0.978346,0.977517,0.978413,0.980688,0.979653,0.981057,0.983051,0.981755,0.983213,0.984952,0.983527,0.985689,0.9866,0.985255,0.987676,0.98796,0.986818,0.98938,0.989039,0.988203,0.990779,0.989841
1,0,150,140,515,0.00218636,0.0022787,0.0023714,0.00244793,0.00250647,0.00256203,0.00263514,0.00273579,0.00285516,0.00297215,0.00306996,0.00314982,0.00323101,0.00333633,0.0034743,0.0036319,0.00378431,0.00391446,0.00402732,0.00414731,0.00430007,0.00449238,0.00470616,0.00491201,0.00509253,0.00525731,0.00543735,0.00566206,0.00593631,0.00623569,0.00652483,0.0067856,0.00703348,0.00730821,0.00764475,0.00804597,0.00847919,0.00890054,0.00929007,0.00967053,0.0100937,0.0106029,0.0111991,0.0118378,0.0124616,0.0130448,0.0136176,0.0142473,0.0149888,0.01584,0.0167365,0.0175944,0.01837,0.0190934,0.0198458,0.0206939,0.0216271,0.0225466,0.0233191,0.0238619,0.0241966,0.0244286,0.0246624,0.0249116,0.0250729,0.0249932,0.0245887,0.0239321,0.0232369,0.0227383,0.0225462,0.0225823,0.0226629,0.0226916,0.022836,0.0235459,0.0253546,0.0285382,0.0328177,0.0372918,0.040681,0.041796,0.0400138,0.0355313,0.0292758,0.022526,0.0164357,0.011681,0.00836744,0.00618627,0.00468929,0.00352436,0.00253105,0.00169793,0.0010582,0.000611375,0.000313054,0.000113878,-2.29346E-06,-1.77268E-05,8.55719E-05,0.00029216,0.000552087,0.000815221,0.00107189,0.00136365,0.00175165,0.00226558,0.0028746,0.00350698,0.00410742,0.0046887,0.00533429,0.00614311,0.00715409,0.00831061,0.00950382,0.0106789,0.0119368,0.0135516,0.0158681,0.0191158,0.0232369,0.0278313,0.0322637,0.0358912,0.0383042,0.0394615,0.039661,0.0393708,0.0390164,0.0388286,0.0388139,0.0388362,0.0387422,0.0384543,0.0379885,0.0374066,0.0367494,0.0360004,0.0350972,0.0339779,0.0326246,0.0310759,0.0294045,0.0276791,0.0259372,0.0241869,0.0224291,0.020685,0.0190058,0.0174602,0.0161084,0.0149796,0.0140672,0.0133404,0.0127646,0.0123154,0.0119799,0.0117478,0.0115993,0.0115014,0.0114123,0.0112925,0.0111152,0.01087,0.0105607,0.0101989,0.0097989,0.00937434,0.00893859,0.00850531,0.00808874,0.0077033,0.00736318,0.00708249,0.00687551,0.00675641,0.00673778,0.00682833,0.0070311,0.00734298,0.00775592,0.00825907,0.0088408,0.00948991,0.0101958,0.0109484,0.0117379,0.0125548,0.01339,0.0142357,0.0150852,0.0159331,0.0167753,0.0176083,0.0184283,0.0192308,0.0200111,0.0207666
1,0,130,135,475,0.00413903,0.00426488,0.0043843,0.00449436,0.00460284,0.00472221,0.00485973,0.00501159,0.00516599,0.00531269,0.00545155,0.00559299,0.00574996,0.00592765,0.00611933,0.00631173,0.00649587,0.00667471,0.00686125,0.00706852,0.00729928,0.00754379,0.00778763,0.00802357,0.00825798,0.0085064,0.0087816,0.00908356,0.00939941,0.00971388,0.010022,0.0103338,0.0106676,0.0110355,0.0114343,0.0118479,0.0122604,0.0126694,0.0130894,0.0135414,0.0140368,0.0145687,0.0151172,0.0156658,0.0162154,0.0167855,0.0173999,0.018069,0.0187813,0.0195123,0.0202443,0.0209815,0.0217485,0.0225723,0.0234611,0.0243969,0.0253477,0.0262924,0.0272367,0.0282092,0.0292385,0.0303273,0.0314459,0.032549,0.0336056,0.0346179,0.035615,0.0366235,0.0376367,0.0386078,0.0394725,0.0401865,0.04075,0.0411993,0.0415704,0.0418618,0.0420261,0.041999,0.0417467,0.041297,0.0407277,0.0401189,0.0395036,0.0388541,0.0381188,0.0372839,0.0364141,0.0356368,0.0350767,0.0347857,0.0347254,0.0348245,0.0350764,0.0356023,0.036614,0.0382683,0.0404821,0.0428214,0.0445534,0.0448704,0.0431956,0.0394272,0.0340005,0.0277355,0.0215457,0.016144,0.0118734,0.00871216,0.00641611,0.00469819,0.00335392,0.00229108,0.00148505,0.000916455,0.000539573,0.000294049,0.000137387,6.48276E-05,9.94708E-05,0.000262258,0.000547049,0.00092022,0.00134351,0.00180055,0.0023057,0.0028885,0.00356679,0.00433013,0.00514677,0.00598861,0.00685438,0.00777192,0.00877668,0.00988182,0.0110631,0.0122714,0.0134661,0.0146444,0.0158445,0.0171164,0.0184788,0.0198919,0.0212698,0.0225307,0.0236558,0.0247209,0.0258712,0.0272468,0.0288917,0.0306942,0.0323953,0.0336664,0.0342267,0.0339479,0.0329017,0.0313306,0.0295586,0.0278825,0.0264908,0.0254385,0.0246791,0.0241281,0.0237211,0.0234396,0.0232974,0.0233048,0.0234362,0.0236246,0.0237848,0.0238512,0.0238057,0.023677,0.0235141,0.0233486,0.023172,0.0229392,0.0225961,0.0221129,0.0214998,0.0207972,0.0200495,0.0192798,0.0184847,0.017652,0.016787,0.0159283,0.0151398,0.0144842,0.0139948,0.0136653,0.0134633,0.0133582,0.0133427,0.0134339,0.0136532,0.0140018,0.0144503,0.0149508,0.0154639,0.01598
